,flight_id,aircraft_type,helicopter,manufacter
2546,2546,Boeing - EC-135N,False,Boeing
2547,2547,Douglas DC-6,False,Douglas
2548,2548,Douglas DC-3,False,Douglas
2549,2549,NAMC YS-11A-227,False,NAMC
2550,2550,Douglas DC-3,False,Douglas
2551,2551,Boeing 707-321CF,False,Boeing
2552,2552,Tupolev TU-104B,False,Tupolev
2553,2553,Nord 2501 Noratlas,False,Nord
2554,2554,Boeing B-727-281 / Air Force F86F,False,Boeing
2555,2555,Boeing B-747-121,False,Boeing
2556,2556,Boeing Vertol CH-47A (helicopter),True,Boeing
2557,2557,Piper PA-31,False,Piper
2558,2558,Ilyushin IL-18D,False,Ilyushin
2559,2559,Boeing B-727-193,False,Boeing
2560,2560,BAC One-Eleven 515FB,False,BAC
2561,2561,Douglas DC-3,False,Douglas
2562,2562,Tupolev TU-134A,False,Tupolev
2563,2563,Antonov An-14,False,Antonov
2564,2564,Douglas DC-3,False,Douglas
2565,2565,Vickers Vanguard 951,False,Vickers
2566,2566,Tupolev TU-104B,False,Tupolev
2567,2567,Cessna 402,False,Cessna
2568,2568,Douglas C-47A,False,Douglas
2569,2569,Beech E18S,False,Beech
2570,2570,Douglas C-47,False,Douglas
2571,2571,Beechcraft B99,False,Beechcraft
2572,2572,Lockheed C-130K Hercules,False,Lockheed
2573,2573,Vickers Viscount 828,False,Vickers
2574,2574,Antonov AN-24,False,Antonov
2575,2575,Sud Aviation SE-210 Caravelle III,False,Sud
2576,2576,Boeing Vertol CH-47C,False,Boeing
2577,2577,Antonov AN-24,False,Antonov
2578,2578,Douglas DC-9-31 /Cessna 206,False,Douglas
2579,2579,Fokker F-27 Friendship 200,False,Fokker
2580,2580,HAL-748-224 Srs.2,False,HAL-748-224
2581,2581,Ilyushin IL-18B,False,Ilyushin
2582,2582,Lockheed 188A Electra,False,Lockheed
2583,2583,Hawker Siddeley HS-748-230 Srs. 2A,False,Hawker
2584,2584,Sud-Aviation Caravelle VI-R,False,Sud-Aviation
2585,2585,Vickers Viscount 837,False,Vickers
2586,2586,Douglas C-47,False,Douglas
2587,2587,McDonnell Douglas DC-9-32,False,McDonnell
2588,2588,Douglas DC-6,False,Douglas
2589,2589,de Havilland Canada C-7A Caribou,False,de
2590,2590,Fairchild F-27,False,Fairchild
2591,2591,Douglas DC-4,False,Douglas
2592,2592,Fairchild-Hiller FH-227-B,False,Fairchild-Hiller
2593,2593,Aerospatiale Caravelle Super 10B,False,Aerospatiale
2594,2594,McDonnell Douglas DC-9-32,False,McDonnell
2595,2595,NAMC YS-11A-211,False,NAMC
2596,2596,Fokker F-27 Friendship 200,False,Fokker
2597,2597,Bell 47J-2,False,Bell
2598,2598,BAC Super VC-10 1154,False,BAC
2599,2599,Douglas C-47D,False,Douglas
2600,2600,Pilatus PC6CH2,False,Pilatus
2601,2601,Yakovlev YAK-40,False,Yakovlev
2602,2602,McDonnell Douglas DC-8-43,False,McDonnell
2603,2603,Douglas C-47B,False,Douglas
2604,2604,Boeing Vertol CH47A (helicopter),True,Boeing
2605,2605,Antonov An-26,False,Antonov
2606,2606,Antonov AN-10A,False,Antonov
2607,2607,Fokker F-27 Friendship 200,False,Fokker
2608,2608,de Havilland Canada DHC-6 Twin Otter,False,de
2609,2609,Lockheed 049 Constellation,False,Lockheed
2610,2610,Bell 205A,False,Bell
2611,2611,McDonnell Douglas DC-9-14,False,McDonnell
2612,2612,Curtiss C-46A,False,Curtiss
2613,2613,Curtiss C-46D,False,Curtiss
2614,2614,Boeing Vertol CH-47 (helicopter),True,Boeing
2615,2615,McDonnell Douglas DC-8-53,False,McDonnell
2616,2616,Convair CV-880-22M-21,False,Convair
2617,2617,Hawker Siddeley Trident 1C,False,Hawker
2618,2618,de Havilland DH-114 Heron 2B,False,de
2619,2619,Convair CV-580/De Hav. Twin Otter 100,False,Convair
2620,2620,Boeing 737-200,False,Boeing
2621,2621,McDonnell Douglas DC-8-52,False,McDonnell
2622,2622,Sikorsky CH-53D (helicopter),True,Sikorsky
2623,2623,de Havilland Canada DHC-6 Twin Otter 100,False,de
2624,2624,Sud-Aviation SE210 Caravelle,False,Sud-Aviation
2625,2625,Douglas DC-3 / Douglas DC-3,False,Douglas
2626,2626,Fokker F-27 Friendship 100,False,Fokker
2627,2627,Lockheed C-130E,False,Lockheed
2628,2628,Ilyushin IL-62,False,Ilyushin
2629,2629,Douglas DC-3 (C-47A-DK),False,Douglas
2630,2630,Douglas C-47-DL,False,Douglas
2631,2631,de Havilland Canada DHC-4 Caribou,False,de
2632,2632,Ilyushin IL-18,False,Ilyushin
2633,2633,Shorts SC-7 Skyvan 3-300,False,Shorts
2634,2634,Curtiss C-46A-40-CU,False,Curtiss
2635,2635,Douglas DC-3,False,Douglas
2636,2636,Douglas C-47,False,Douglas
2637,2637,F-86 Sabrejet,False,F-86
2638,2638,Douglas C-54D-1-DC,False,Douglas
2639,2639,Ilyushin IL-18B,False,Ilyushin
2640,2640,Douglas DC-3,False,Douglas
2641,2641,Fairchild-Hiller FH-227D/LCD,False,Fairchild-Hiller
2642,2642,Ilyushin IL-62,False,Ilyushin
2643,2643,Cessna 310C,False,Cessna
2644,2644,NAMC YS-11A-202,False,NAMC
2645,2645,Britten-Norman BN-2A-6 Islander,False,Britten-Norman
2646,2646,Vickers Viscount 724,False,Vickers
2647,2647,Fokker F-27 Friendship 200,False,Fokker
2648,2648,Boeing Vertol CH-47 (helicopter),True,Boeing
2649,2649,Ilyushin IL-14P,False,Ilyushin
2650,2650,Beech G18S,False,Beech
2651,2651,McDonnell Douglas DC-8-62,False,McDonnell
2652,2652,Convair CV-990-30A-5 Coronado,False,Convair
2653,2653,Fokker F-27 Friendship 400,False,Fokker
2654,2654,Boeing B-737-222,False,Boeing
2655,2655,Convair CV-880 / McDonnell DC-9-31,False,Convair
2656,2656,de Havilland Canada DHC-6 Twin Otter 300,False,de
2657,2657,Fokker F-28 Fellowship 1000,False,Fokker
2658,2658,Lockheed L-1011 TriStar 1,False,Lockheed
2659,2659,Douglas DC-7CF,False,Douglas
2660,2660,Boeing 707-321C,False,Boeing
2661,2661,Vickers 802 Viscount,False,Vickers
2662,2662,Antonov An-24B,False,Antonov
2663,2663,Boeing B-707-3D3C,False,Boeing
2664,2664,Douglas DC-6A,False,Douglas
2665,2665,Ilyushin IL-18D,False,Ilyushin
2666,2666,Tupolev TU-154,False,Tupolev
2667,2667,Bell 206B,False,Bell
2668,2668,Douglas DC-3,False,Douglas
2669,2669,Boeing B-727-224,False,Boeing
2670,2670,Ilyushin IL-18,False,Ilyushin
2671,2671,Yakovlev YAK-40,False,Yakovlev
2672,2672,de Havilland Canada DHC-6 Twin Otter 100,False,de
2673,2673,Ilyushin IL-18V,False,Ilyushin
2674,2674,MD Douglas DC-9-32/Convair CV-990A,False,MD
2675,2675,HAL-748-224,False,HAL-748-224
2676,2676,Douglas C-54D,False,Douglas
2677,2677,Vickers Vanguard 952,False,Vickers
2678,2678,Lockheed P-3C / Convair CV-990-30A-5,False,Lockheed
2679,2679,de Havilland Canada DHC-6 Twin Otter 100,False,de
2680,2680,Ilyushin IL-18B,False,Ilyushin
2681,2681,Tupolev TU-104A,False,Tupolev
2682,2682,Douglas C-47A,False,Douglas
2683,2683,Douglas DC-3,False,Douglas
2684,2684,Boeing B-737-2A8,False,Boeing
2685,2685,Sud Aviation SE-210 Caravelle VIN,False,Sud
2686,2686,Tupolev TU-144,False,Tupolev
2687,2687,Boeing 707-327C,False,Boeing
2688,2688,McDonnell Douglas DC-9-15,False,McDonnell
2689,2689,Tupolev TU-134A,False,Tupolev
2690,2690,Ilyushin IL-14,False,Ilyushin
2691,2691,Tupolev TU-124V,False,Tupolev
2692,2692,Boeing B-707-345C,False,Boeing
2693,2693,Boeing B-707-321B,False,Boeing
2694,2694,Fairchild-Hiller FH-227B,False,Fairchild-Hiller
2695,2695,Volpar C45G,False,Volpar
2696,2696,McDonnell Douglas DC-9-31,False,McDonnell
2697,2697,Sud-Aviation Caravelle 10-R,False,Sud-Aviation
2698,2698,Norman BN-2A-6,False,Norman
2699,2699,Antonov AN-24V,False,Antonov
2700,2700,Douglas DC-3,False,Douglas
2701,2701,Lockheed L-188A Electra,False,Lockheed
2702,2702,Lockheed C-141A,False,Lockheed
2703,2703,Boeing B-707-331B,False,Boeing
2704,2704,McDonnell Douglas DC-8-63F,False,McDonnell
2705,2705,Aerospatiale Caravelle 6N,False,Aerospatiale
2706,2706,Beechcraft E18S,False,Beechcraft
2707,2707,Convair 600,False,Convair
2708,2708,Douglas DC-3A,False,Douglas
2709,2709,Tupolev TU-104B,False,Tupolev
2710,2710,Antonov AN-12V,False,Antonov
2711,2711,Tupolev TU-104B,False,Tupolev
2712,2712,NAMC YS-11A-211,False,NAMC
2713,2713,Handley Page HPR-7 Herald 101,False,Handley
2714,2714,Boeing B-707-321C,False,Boeing
2715,2715,McDonnell Douglas DC-10-10,False,McDonnell
2716,2716,Douglas DC-3,False,Douglas
2717,2717,Tupolev TU-104B,False,Tupolev
2718,2718,Tupolev TU-124,False,Tupolev
2719,2719,Boeing B-707-321B,False,Boeing
2720,2720,Boeing Vertol CH-47 (helilcopter),False,Boeing
2721,2721,Sud-Aviation Caravelle VI-N,False,Sud-Aviation
2722,2722,Tupolev TU-124,False,Tupolev
2723,2723,Douglas DC-3,False,Douglas
2724,2724,Fokker F-28 Fellowship 1000,False,Fokker
2725,2725,Beechcraft 99A,False,Beechcraft
2726,2726,Curtiss C-46F,False,Curtiss
2727,2727,Antonov AN-24V,False,Antonov
2728,2728,Hawker Siddeley HS 748-260,False,Hawker
2729,2729,Douglas C-54,False,Douglas
2730,2730,Douglas DC-3A,False,Douglas
2731,2731,Fokker F-28 Fellowship 1000,False,Fokker
2732,2732,Boeing B-707-321B,False,Boeing
2733,2733,Boeing B-747,False,Boeing
2734,2734,Transall C-160D,False,Transall
2735,2735,Mc Donnell Dougals DC-9,False,Mc
2736,2736,Curtiss C-46A-45-CU,False,Curtiss
2737,2737,McDonnell Douglas DC-10-10,False,McDonnell
2738,2738,Antonov An-24,False,Antonov
2739,2739,Convair CV-440,False,Convair
2740,2740,Aerospatiale Caravelle 10B3,False,Aerospatiale
2741,2741,Douglas DC-4,False,Douglas
2742,2742,Boeing B-707-321C,False,Boeing
2743,2743,Ilyushin IL-18B,False,Ilyushin
2744,2744,Beechcraft 99,False,Beechcraft
2745,2745,Douglas C-47,False,Douglas
2746,2746,Douglas DC-6A,False,Douglas
2747,2747,Lockheed L-100-30 Hercules,False,Lockheed
2748,2748,Yakovlev YAK-40,False,Yakovlev
2749,2749,Bristol 170 Freighter 31E,False,Bristol
2750,2750,Vickers Viscount 785D,False,Vickers
2751,2751,Boeing 307B-1 Stratoliner,False,Boeing
2752,2752,Fairchild Hiller FH1100,False,Fairchild
2753,2753,Douglas DC-4,False,Douglas
2754,2754,Fairchild C-123K,False,Fairchild
2755,2755,Douglas DC-3,False,Douglas
2756,2756,Ilyushin IL-18B,False,Ilyushin
2757,2757,Douglas C-47-DL,False,Douglas
2758,2758,Vickers Viscount 749,False,Vickers
2759,2759,Lockheed C-130H,False,Lockheed
2760,2760,Fokker F-27 Friendship 600,False,Fokker
2761,2761,Boeing B-707-331B,False,Boeing
2762,2762,McDonnell Douglas DC-9-31,False,McDonnell
2763,2763,Boeing B-727-121C,False,Boeing
2764,2764,Douglas DC-3,False,Douglas
2765,2765,Lockheed L-100 Hercules,False,Lockheed
2766,2766,Beechcraft 95-B55,False,Beechcraft
2767,2767,Antonov An-2 / Mil Mi-8T,False,Antonov
2768,2768,Douglas C-47A-30,False,Douglas
2769,2769,Boeing B-747-130,False,Boeing
2770,2770,Douglas DC-3,False,Douglas
2771,2771,Cessna 500 Citation I,False,Cessna
2772,2772,Boeing B-727-231,False,Boeing
2773,2773,Boeing B-727-251,False,Boeing
2774,2774,Antonov An-2 / Antonov An-12,False,Antonov
2775,2775,McDonnell Douglas DC-8-55F,False,McDonnell
2776,2776,Grumman G-21,False,Grumman
2777,2777,Boeing Vertol CH-47 (helicopter),True,Boeing
2778,2778,Yakovlev 40,False,Yakovlev
2779,2779,McDonnell Douglas DC-9-14,False,McDonnell
2780,2780,Antonov AN-24RV,False,Antonov
2781,2781,Lockheed 18 LodeStar,False,Lockheed
2782,2782,Fairchild C-123K,False,Fairchild
2783,2783,Douglas DC-3,False,Douglas
2784,2784,de Hav Can. DHC-6 Tw Otter 100/ Cessna,False,de
2785,2785,Ilyushin IL-18V,False,Ilyushin
2786,2786,Antonov AN-12,False,Antonov
2787,2787,Fokker F-28 Fellowship 1000,False,Fokker
2788,2788,Douglas DC-3-313,False,Douglas
2789,2789,Douglas DC-3C,False,Douglas
2790,2790,Hawker Siddeley HS-748 2,False,Hawker
2791,2791,Transall C-160,False,Transall
2792,2792,Douglas DC-6BF,False,Douglas
2793,2793,Canadair CL-44,False,Canadair
2794,2794,Embraer 110C Bandeirante,False,Embraer
2795,2795,Douglas DC-4,False,Douglas
2796,2796,Fokker F-27 Friendship 400M,False,Fokker
2797,2797,de Havilland Canada DHC-6 Twin Otter 100,False,de
2798,2798,Antonov An-2,False,Antonov
2799,2799,Lockheed C-141A (L.300),False,Lockheed
2800,2800,Lockheed C-5A Galaxy,False,Lockheed
2801,2801,Sikorsky CH-53C (helicopter),True,Sikorsky
2802,2802,BAC One-Eleven 524FF,False,BAC
2803,2803,Hawker Siddeley HS-748-235 Srs. 2A,False,Hawker
2804,2804,Boeing B-727-225,False,Boeing
2805,2805,Beechcraft E18S,False,Beechcraft
2806,2806,Lockheed L-188AF Electra,False,Lockheed
2807,2807,Yakovlev YAK-40,False,Yakovlev
2808,2808,Vickers 837 Viscount,False,Vickers
2809,2809,Boeing B-707-321C,False,Boeing
2810,2810,Douglas DC-47,False,Douglas
2811,2811,Boeing B-727-224,False,Boeing
2812,2812,Ilyushin IL-14M,False,Ilyushin
2813,2813,Yakovlev YAK-40,False,Yakovlev
2814,2814,Ilyushin IL-62,False,Ilyushin
2815,2815,Fairchild F-27B,False,Fairchild
2816,2816,Tupolev TU-134,False,Tupolev
2817,2817,Douglas C-47-DL,False,Douglas
2818,2818,Fokker F-28 Fellowship 1000,False,Fokker
2819,2819,Tupolev TU-154B,False,Tupolev
2820,2820,Boeing 727-24C,False,Boeing
2821,2821,Yakovlev Yak-40,False,Yakovlev
2822,2822,de Havilland DH114 Heron 2E,False,de
2823,2823,Convair CV-440-12,False,Convair
2824,2824,McDonnell Douglas DC-9-32,False,McDonnell
2825,2825,Bell 212,False,Bell
2826,2826,Antonov AN-24,False,Antonov
2827,2827,Douglas DC-3,False,Douglas
2828,2828,Antonov AN-24,False,Antonov
2829,2829,Antonov AN-24B,False,Antonov
2830,2830,Lockheed C-130 Hercules,False,Lockheed
2831,2831,Piper PA-23-250 Aztec,False,Piper
2832,2832,Mitsubishi MU-2B,False,Mitsubishi
2833,2833,Boeing B-720B-023B,False,Boeing
2834,2834,Lear Jet 24A,False,Lear
2835,2835,Tupolev TU-124,False,Tupolev
2836,2836,Britten-Norman BN-2A-21 Islander,False,Britten-Norman
2837,2837,Douglas C-47,False,Douglas
2838,2838,Hawker Siddeley HS-748-246,False,Hawker
2839,2839,Antonov AN-24,False,Antonov
2840,2840,Embraer 110C Bandeirante,False,Embraer
2841,2841,Douglas DC-6A,False,Douglas
2842,2842,Douglas DC-6,False,Douglas
2843,2843,Tupolev TU-104A,False,Tupolev
2844,2844,Grumman G-21A seaplane,False,Grumman
2845,2845,Ilyushin II-14P,False,Ilyushin
2846,2846,IAI Arava 201,False,IAI
2847,2847,Ilyushin IL-18E,False,Ilyushin
2848,2848,Cessna 207,False,Cessna
2849,2849,Douglas DC-3,False,Douglas
2850,2850,Boeing B-727-81,False,Boeing
2851,2851,Hawker Siddeley HS-748 2,False,Hawker
2852,2852,Bell 205 A-1 helicopter,True,Bell
2853,2853,Boeing B-727-95,False,Boeing
2854,2854,Britten-Norman BN-2A-21 Islander,False,Britten-Norman
2855,2855,Boeing B-747-131F,False,Boeing
2856,2856,Antonov AN-24,False,Antonov
2857,2857,BAC One-Eleven 527FK,False,BAC
2858,2858,Tupolev TU-154A,False,Tupolev
2859,2859,Lockheed 188A Electra,False,Lockheed
2860,2860,GAF Nomad N-22B,False,GAF
2861,2861,Airbus A300,False,Airbus
2862,2862,Douglas C-47,False,Douglas
2863,2863,Ilyushin IL-18L,False,Ilyushin
2864,2864,Boeing 707-373,False,Boeing
2865,2865,Douglas C-54E,False,Douglas
2866,2866,Vickers Viscount 785D,False,Vickers
2867,2867,Sud Aviation SE 210 Caravelle III,False,Sud
2868,2868,Lockheed C-141A (L.300),False,Lockheed
2869,2869,Hughes 369HS,False,Hughes
2870,2870,Lockheed C-130H,False,Lockheed
2871,2871,Antonov AN-24 / Yakovlev Yak-40,False,Antonov
2872,2872,McDonnell Douglas DC-9-31 / Trident 3B,False,McDonnell
2873,2873,Boeing B-727-2F2,False,Boeing
2874,2874,Boeing KC-135A,False,Boeing
2875,2875,Douglas DC-7CF,False,Douglas
2876,2876,McDonnell Douglas DC-8-43,False,McDonnell
2877,2877,Boeing B-707-31,False,Boeing
2878,2878,Sud-Aviation Caravelle VI-N,False,Sud-Aviation
2879,2879,Embraer 110C Bandeirante,False,Embraer
2880,2880,Fokker F-27 Friendship 100,False,Fokker
2881,2881,Douglas DC-3,False,Douglas
2882,2882,NAMC YS-11A-500,False,NAMC
2883,2883,Tupolev TU-104B,False,Tupolev
2884,2884,de Havilland Canada DHC-6 Twin Otter 300,False,de
2885,2885,Yakovlev 40,False,Yakovlev
2886,2886,Antonov AN-24RV,False,Antonov
2887,2887,Ilyushin IL-14M,False,Ilyushin
2888,2888,Boeing B-707-366C,False,Boeing
2889,2889,Douglas C-54A-1-DO,False,Douglas
2890,2890,Gates Learjet 24B,False,Gates
2891,2891,Douglas DC-8,False,Douglas
2892,2892,Tupolev TU-104A,False,Tupolev
2893,2893,de Havilland Canada DHC-6 Twin Otter 300,False,de
2894,2894,Vickers Viscount 838,False,Vickers
2895,2895,Bristol 170 Freighter 31M,False,Bristol
2896,2896,Avia 14T,False,Avia
2897,2897,Ilyushin IL-18V,False,Ilyushin
2898,2898,Douglas DC-3,False,Douglas
2899,2899,Douglas DC-3,False,Douglas
2900,2900,Lockheed C-130H,False,Lockheed
2901,2901,McDonnell Douglas DC-8-63CF,False,McDonnell
2902,2902,Boeing B-747-121 / Boeing B-747-206B,False,Boeing
2903,2903,de Havilland Canada DHC-6 Twin Otter 300,False,de
2904,2904,Yakovlev YAK-40,False,Yakovlev
2905,2905,McDonnell Douglas DC-9-31,False,McDonnell
2906,2906,Douglas DC-3-3A,False,Douglas
2907,2907,Antonov An-24,False,Antonov
2908,2908,Convair CV-440,False,Convair
2909,2909,Sikorsky CH-53D (helicopter),True,Sikorsky
2910,2910,Antonov An-12BP,False,Antonov
2911,2911,Boeing 707-321C,False,Boeing
2912,2912,Sikorsky S61L,False,Sikorsky
2913,2913,Ilyushin IL-62M,False,Ilyushin
2914,2914,Embraer C-95 Bandeirante,False,Embraer
2915,2915,Embraer 110C Bandeirante,False,Embraer
2916,2916,Lockheed EC-130Q,False,Lockheed
2917,2917,Lockheed L-188AF Electra,False,Lockheed
2918,2918,Antonov AN-24,False,Antonov
2919,2919,Antonov AN-26,False,Antonov
2920,2920,Ilyushin IL-14M,False,Ilyushin
2921,2921,Douglas DC-3,False,Douglas
2922,2922,Douglas DC-6B,False,Douglas
2923,2923,Douglas C-47,False,Douglas
2924,2924,Bell 206B JetRanger,False,Bell
2925,2925,Convair CV-880,False,Convair
2926,2926,Shorts SC-7 Skyvan 3-200,False,Shorts
2927,2927,Canadair CL-44D4-2,False,Canadair
2928,2928,Vickers Viscount 764D,False,Vickers
2929,2929,de Havilland Canada DHC-6 Twin Otter 200,False,de
2930,2930,de Havilland Canada DHC-6 Twin Otter 300,False,de
2931,2931,Douglas DC-7BF,False,Douglas
2932,2932,Boeing - EC-135K,False,Boeing
2933,2933,Tupolev TU-134,False,Tupolev
2934,2934,McDonnell Douglas DC-8-62H,False,McDonnell
2935,2935,Convair CV-300,False,Convair
2936,2936,Sikorksky CH-53 (helicopter),True,Sikorksky
2937,2937,Britten-Norman BN-2A-8 Trislander,False,Britten-Norman
2938,2938,Boeing 707-360C,False,Boeing
2939,2939,Boeing B-727-282,False,Boeing
2940,2940,BAC One-Eleven 420EL,False,BAC
2941,2941,Nord 2501 Noratlas,False,Nord
2942,2942,Tupolev TU-154B,False,Tupolev
2943,2943,Boeing B-737-2H6,False,Boeing
2944,2944,SNIAS SA330J,False,SNIAS
2945,2945,Antonov AN-24,False,Antonov
2946,2946,Lockheed P-3B Orion,False,Lockheed
2947,2947,Douglas DC-3,False,Douglas
2948,2948,Douglas DC-8-54F,False,Douglas
2949,2949,Aerospatiale Caravelle 10R,False,Aerospatiale
2950,2950,Britten-Norman BN-2A Islander,False,Britten-Norman
2951,2951,Piper PA-31-350 Navajo,False,Piper
2952,2952,Vickers Viscount 764 D,False,Vickers
2953,2953,Boeing B-747-237B,False,Boeing
2954,2954,Douglas DC-3,False,Douglas
2955,2955,Embraer 110P Bandeirante,False,Embraer
2956,2956,Douglas C-47A-DL,False,Douglas
2957,2957,Beechcraft 99,False,Beechcraft
2958,2958,Boeing B-737-275,False,Boeing
2959,2959,Aero Commander 500A,False,Aero
2960,2960,McDonnell Douglas DC-10-10,False,McDonnell
2961,2961,Fokker F-28 Fellowship 1000 / MiG-21,False,Fokker
2962,2962,British Aerospace 748 2A,False,British
2963,2963,Tupolev TU-134,False,Tupolev
2964,2964,Cessna T207A,False,Cessna
2965,2965,Fokker F-27 Friendship 200,False,Fokker
2966,2966,Bell 212,False,Bell
2967,2967,Grumman G-21,False,Grumman
2968,2968,Boeing B-707-321B,False,Boeing
2969,2969,Douglas C-118A,False,Douglas
2970,2970,Boeing B-727-235,False,Boeing
2971,2971,Tupolev TU-154B,False,Tupolev
2972,2972,Beech Queen Air A80,False,Beech
2973,2973,Sikorsky S-61N,False,Sikorsky
2974,2974,McDonnell Douglas DC-9-32,False,McDonnell
2975,2975,Curtiss C-46,False,Curtiss
2976,2976,de Havilland Canada DHC-6 Twin Otter 300,False,de
2977,2977,Piper PA-31-350 Chieftain,False,Piper
2978,2978,Ilyushin IL-18,False,Ilyushin
2979,2979,de havilland Canada Twin Otter 200,False,de
2980,2980,Vickers Viscount 782D,False,Vickers
2981,2981,Soloy 12EJ3,False,Soloy
2982,2982,de Havilland Canada DHC-6 Twin Otter 100,False,de
2983,2983,de Havilland DHC-2,False,de
2984,2984,Fokker F-27 Friendship 200,False,Fokker
2985,2985,Boeing B-727-214 / Cessna 172,False,Boeing
2986,2986,Douglas C-47A-1-DK,False,Douglas
2987,2987,Fokker F-27 Friendship 600,False,Fokker
2988,2988,Douglas R6D-1 (DC-6),False,Douglas
2989,2989,Yakovlev YAK-40,False,Yakovlev
2990,2990,Bell 205-1,False,Bell
2991,2991,Britten Norman BN-2A Trislander,False,Britten
2992,2992,Antonov AN-24B,False,Antonov
2993,2993,Douglas DC-3,False,Douglas
2994,2994,McDonnell Douglas DC-8-Super 63CF,False,McDonnell
2995,2995,de Havilland Canada DHC-6 Twin Otter 300,False,de
2996,2996,Antonov An-12,False,Antonov
2997,2997,Douglas C-47A,False,Douglas
2998,2998,de Havilland DHC-2,False,de
2999,2999,de Havilland Canada DHC-6 Twin Otter 300,False,de
3000,3000,Cessna 421 Golden Eagle,False,Cessna
3001,3001,Boeing B-737-2A8,False,Boeing
3002,3002,McDonnell Douglas DC-9-32,False,McDonnell
3003,3003,McDonnell Douglas DC-8-61,False,McDonnell
3004,3004,Antonov AN-24N,False,Antonov
3005,3005,Nord 262A-44,False,Nord
3006,3006,Fokker F-27 Friendship 500,False,Fokker
3007,3007,Boeing B-707-326C,False,Boeing
3008,3008,Embraer 110C Bandeirante,False,Embraer
3009,3009,Vickers Viscount 748D,False,Vickers
3010,3010,Nord 262,False,Nord
3011,3011,Fokker F-27 Friendship 500,False,Fokker
3012,3012,Douglas DC-3,False,Douglas
3013,3013,Beech BE-70,False,Beech
3014,3014,Aerospatiale Nord 262A-33,False,Aerospatiale
3015,3015,Hawker Siddeley Trident 2E,False,Hawker
3016,3016,Boeing B-727-2D3,False,Boeing
3017,3017,Tupolev TU-104B,False,Tupolev
3018,3018,Ilyushin IL-18D,False,Ilyushin
3019,3019,Fairchild F-27,False,Fairchild
3020,3020,Grumman G-21 Goose,False,Grumman
3021,3021,Sikorsky S61-L,False,Sikorsky
3022,3022,Vickers Viscount 785D,False,Vickers
3023,3023,de Havilland Canada DHC-4A Caribou,False,de
3024,3024,McDonnell Douglas DC-10-10,False,McDonnell
3025,3025,de Havilland Canada DHC-5D Buffalo,False,de
3026,3026,de Havilland DHC-6-200,False,de
3027,3027,Hindustan Aeronautics 748-2M,False,Hindustan
3028,3028,de Havilland Canada DHC-6 Twin Otter 300,False,de
3029,3029,Fokker F-28 Fellowship 1000,False,Fokker
3030,3030,Britten Norman BN-2A Trislander,False,Britten
3031,3031,Cessna 402B,False,Cessna
3032,3032,Boeing 707-327C,False,Boeing
3033,3033,de Havilland DH-114 Heron,False,de
3034,3034,Hawker Siddeley HS-748-1,False,Hawker
3035,3035,Cessna  501 Citation,False,Cessna
3036,3036,LET 410M turbojet,False,LET
3037,3037,Hindustan Aeronautics 748 2-224,False,Hindustan
3038,3038,Tupolev TU-134A / Tupolev Tu-134A,False,Tupolev
3039,3039,Antonov AN-12,False,Antonov
3040,3040,Tupolev TU-124,False,Tupolev
3041,3041,Antonov AN-24,False,Antonov
3042,3042,Boeing 707-324C,False,Boeing
3043,3043,Douglas DC-7,False,Douglas
3044,3044,McDonnell Douglas DC-9-32,False,McDonnell
3045,3045,Britten Norman BN-7A lslander,False,Britten
3046,3046,Boeing KC-135A,False,Boeing
3047,3047,de Havilland Canada DHC-6 Twin Otter 200,False,de
3048,3048,McDonnell Douglas DC-8-62,False,McDonnell
3049,3049,Piper PA-31,False,Piper
3050,3050,Antonov An-2TP,False,Antonov
3051,3051,McDonnell Douglas DC-10-10,False,McDonnell
3052,3052,Boeing B-727,False,Boeing
3053,3053,Yakovlev YAK-40,False,Yakovlev
3054,3054,Lockheed L-188CF Electra,False,Lockheed
3055,3055,Boeing B-707-340C,False,Boeing
3056,3056,McDonnell Douglas DC-10-30,False,McDonnell
3057,3057,Grumman G-21 Goose,False,Grumman
3058,3058,Antonov AN-26,False,Antonov
3059,3059,Martin 404,False,Martin
3060,3060,Douglas DC-4 (C-54),False,Douglas
3061,3061,de Havilland Canada DHC-5 Buffalo,False,de
3062,3062,Fokker F-28 Fellowship 1000,False,Fokker
3063,3063,GAF Nomad 22B,False,GAF
3064,3064,Britten Norman BN Islander,False,Britten
3065,3065,Cessna 441 Conquest,False,Cessna
3066,3066,Cessna 185A,False,Cessna
3067,3067,Boeing B-727-86,False,Boeing
3068,3068,CASA 212 Aviocar 100,False,CASA
3069,3069,Fairchild FH-227H,False,Fairchild
3070,3070,Yakovlev YAK-40,False,Yakovlev
3071,3071,Sikorsky S-62A,False,Sikorsky
3072,3072,Beechcraft Super King Air 200,False,Beechcraft
3073,3073,Fairchild C-119G,False,Fairchild
3074,3074,Boeing B-707-309C,False,Boeing
3075,3075,Ilyushin IL-62,False,Ilyushin
3076,3076,Lockheed C-130H,False,Lockheed
3077,3077,Piper PA-28-180,False,Piper
3078,3078,Sikorsky S-76,False,Sikorsky
3079,3079,Boeing B-727-27C,False,Boeing
3080,3080,Antonov An-24B,False,Antonov
3081,3081,Lockheed EC-130E Hercules,False,Lockheed
3082,3082,Boeing B-727-64,False,Boeing
3083,3083,Hawker Siddeley HS-748-2,False,Hawker
3084,3084,Fairchild F-27J,False,Fairchild
